Global horizontal irradiation (GHI);Beam horizontal irradiation (BHI);Diffuse horizontal irradiation (DHI);Ambient temperature;Stromverbrauch VDI4655 EFH;Heizwärme VDI4655 EFH;Trinkwarmwasser VDI4655 EFH;Office 8-18;1 shift factory;2 shift factory
Wh/m²;Wh/m²;Wh/m²;°C;Normiert/a;Normiert/a;Normiert/a;Normiert/a;Normiert/a;Normiert/a
0,0000000000;0,0000000000;0,0000000000;4,0400000000;9,24098E-05;0,00017082;0;7,44794E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,2300000000;8,09184E-05;0,000160468;0;7,52278E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;4,2600000000;0,00006823;0,000181173;0;7,52278E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,2300000000;0,00006823;0,00018635;0;7,54773E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;4,2400000000;6,55966E-05;0,000155291;0;7,49427E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,2600000000;6,87088E-05;0,00018635;0;7,66176E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;4,3100000000;6,72724E-05;0,000181173;0;7,85776E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,2300000000;7,54121E-05;0,000175997;0;7,54773E-05;7,49473E-05;6,01887E-05
4,8000000000;0,0000000000;5,5000000000;3,9900000000;0,000146754;0,000201879;0;6,98824E-05;0,000178005;0,000142952
38,6200000000;4,2300000000;34,3900000000;4,5100000000;0,000147951;0,000248466;0,001659537;6,90271E-05;0,000213893;0,000171773
78,1000000000;10,2600000000;67,8400000000;5,5600000000;0,00018051;0,000248466;0;6,90271E-05;0,000269376;0,00021633
101,3500000000;18,0400000000;83,3100000000;6,8300000000;0,000174286;0,000238113;0,001161676;6,93122E-05;0,000281715;0,00022624
108,5500000000;15,0600000000;93,4900000000;7,5600000000;0,000221927;0,000217408;0,000331907;6,8742E-05;0,000198513;0,000159421
73,8500000000;11,6500000000;62,2000000000;7,4700000000;0,000444812;0,000238113;0,000165954;6,93122E-05;0,000211199;0,00016961
33,2800000000;5,2400000000;28,0400000000;7,0800000000;0,000158246;0,000232937;0;6,95973E-05;0,000267334;0,00021469
12,5500000000;0,0000000000;12,6900000000;6,5200000000;0,000475934;0,000222584;0;6,98824E-05;0,000280368;0,000225158
0,0000000000;0,0000000000;0,0000000000;6,1900000000;0,000065836;0,000222584;0;7,21275E-05;8,58093E-05;0,000162632
0,0000000000;0,0000000000;0,0000000000;5,9600000000;5,43446E-05;0,000212231;0;7,71878E-05;7,49473E-05;0,000154188
0,0000000000;0,0000000000;0,0000000000;5,3900000000;5,31476E-05;0,000227761;0;7,77223E-05;6,1913E-05;0,00014372
0,0000000000;0,0000000000;0,0000000000;4,9900000000;9,24098E-05;0,000201879;0,000331907;7,66176E-05;7,49473E-05;0,000154467
0,0000000000;0,0000000000;0,0000000000;4,6100000000;0,000381849;0,000258819;0,000663815;7,77223E-05;6,1913E-05;0,000143999
0,0000000000;0,0000000000;0,0000000000;4,8900000000;0,000251853;0,000217408;0,000165954;7,91478E-05;7,49473E-05;0,000154711
0,0000000000;0,0000000000;0,0000000000;5,0500000000;0,000119702;0,000227761;0;7,60474E-05;6,1913E-05;0,000144523
0,0000000000;0,0000000000;0,0000000000;5,0200000000;0,00006823;0,000207055;0;7,57623E-05;7,49473E-05;0,000155269
0,0000000000;0,0000000000;0,0000000000;4,9200000000;0,000171163;0,000242615;4,12977E-05;7,54773E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,7200000000;0,000112717;0,000203797;4,12977E-05;7,63325E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;4,4900000000;0,000113826;0,000223206;0;7,60474E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;4,1600000000;7,47834E-05;0,000213502;0;7,94329E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;3,7800000000;8,49919E-05;0,000232911;0,000123893;8,08227E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;3,8600000000;0,000155296;0,000232911;0,000206489;8,9803E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;3,9500000000;0,000160058;0,000184388;0,000743359;0,000101313;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;3,9300000000;9,68035E-05;0,000242615;0,000123893;0,000102418;7,49473E-05;6,01887E-05
3,5300000000;0,0000000000;4,0100000000;3,8000000000;0,000109723;0,00025232;0,00053687;0,000109724;0,000175268;0,000140754
21,9200000000;2,3700000000;19,5600000000;3,7100000000;0,000108497;0,000281434;0,000123893;0,000111684;0,000210852;0,000169331
43,8800000000;7,2500000000;36,6200000000;3,7700000000;0,000199478;0,000242615;4,12977E-05;0,000113109;0,000266682;0,000214167
56,5300000000;10,7800000000;45,7400000000;3,6800000000;5,51681E-05;0,000203797;0;0,000113644;0,000279369;0,000224355
67,2800000000;9,6000000000;57,6800000000;3,5900000000;4,69636E-05;0,000242615;0;0,000113644;0,000196471;0,000157782
39,7800000000;5,2900000000;34,4900000000;3,6600000000;4,74351E-05;0,000213502;0;0,000113109;0,000209157;0,00016797
25,6000000000;3,6100000000;21,9900000000;3,8200000000;4,56433E-05;0,000262025;0;0,000113394;0,000265987;0,000213609
8,6000000000;0,0000000000;8,7500000000;4,2000000000;6,70269E-05;0,00025232;4,12977E-05;0,000111684;0,000279369;0,000224355
0,0000000000;0,0000000000;0,0000000000;4,8500000000;0,000114816;0,000300843;4,12977E-05;0,000109153;8,58093E-05;0,000162073
0,0000000000;0,0000000000;0,0000000000;5,4500000000;7,23787E-05;0,000271729;0,000165191;0,000110579;7,49473E-05;0,000153629
0,0000000000;0,0000000000;0,0000000000;6,0100000000;0,000111374;0,000262025;0,000289084;9,82131E-05;6,1913E-05;0,000143441
0,0000000000;0,0000000000;0,0000000000;6,5100000000;0,000202684;0,00025232;0,000165191;9,54335E-05;7,49473E-05;0,000154188
0,0000000000;0,0000000000;0,0000000000;6,2800000000;0,000218834;0,000155274;0;9,54335E-05;6,1913E-05;0,000143999
0,0000000000;0,0000000000;0,0000000000;5,9200000000;0,000202259;0,000145569;8,25954E-05;9,11928E-05;7,49473E-05;0,00015499
0,0000000000;0,0000000000;0,0000000000;5,7100000000;0,000228948;0,000203797;0,000165191;8,22125E-05;6,1913E-05;0,000144523
0,0000000000;0,0000000000;0,0000000000;5,6400000000;0,000231942;0,000242615;0;7,46576E-05;7,49473E-05;0,000155828
0,0000000000;0,0000000000;0,0000000000;5,7800000000;0,000171163;0,000242615;4,12977E-05;7,60474E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;6,3100000000;0,000112717;0,000203797;4,12977E-05;7,54773E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;7,5000000000;0,000113826;0,000223206;0;7,54773E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;8,4500000000;7,47834E-05;0,000213502;0;7,63325E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;8,4800000000;8,49919E-05;0,000232911;0,000123893;7,52278E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;7,9500000000;0,000155296;0,000232911;0,000206489;8,61681E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;7,7800000000;0,000160058;0,000184388;0,000743359;0,000120129;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;7,8300000000;9,68035E-05;0,000242615;0,000123893;0,00015548;7,49473E-05;6,01887E-05
3,8300000000;0,0000000000;4,3800000000;8,0300000000;0,000109723;0,00025232;0,00053687;0,000162216;5,75682E-05;4,62319E-05
34,0300000000;3,8100000000;30,2100000000;8,3300000000;0,000108497;0,000281434;0,000123893;0,000173726;7,06026E-05;5,66995E-05
68,7200000000;10,5600000000;58,1700000000;8,7500000000;0,000199478;0,000242615;4,12977E-05;0,000174261;5,97406E-05;4,79765E-05
83,5700000000;14,8600000000;68,7200000000;9,3300000000;5,51681E-05;0,000203797;0;0,000170341;7,2775E-05;5,84441E-05
89,4700000000;25,5500000000;63,9300000000;9,9600000000;4,69636E-05;0,000242615;0;0,000175971;5,75682E-05;4,62319E-05
79,5700000000;26,1800000000;53,4000000000;10,2100000000;4,74351E-05;0,000213502;0;0,000173156;7,06026E-05;5,66995E-05
52,9700000000;12,8100000000;40,1600000000;9,8300000000;4,56433E-05;0,000262025;0;0,000172871;5,97406E-05;4,79765E-05
14,9300000000;0,0000000000;16,1000000000;9,2400000000;6,70269E-05;0,00025232;4,12977E-05;0,000168381;7,2775E-05;5,84441E-05
0,0000000000;0,0000000000;0,0000000000;8,7600000000;0,000114816;0,000300843;4,12977E-05;0,000166135;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;8,3800000000;7,23787E-05;0,000271729;0,000165191;0,000168095;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;8,0800000000;0,000111374;0,000262025;0,000289084;0,000131889;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;8,0600000000;0,000202684;0,00025232;0,000165191;0,000116174;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;8,1400000000;0,000218834;0,000155274;0;0,000112539;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;8,0600000000;0,000202259;0,000145569;8,25954E-05;0,000102169;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;8,0000000000;0,000228948;0,000203797;0,000165191;8,36379E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;8,0300000000;0,000231942;0,000242615;0;7,74729E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;7,8500000000;0,000171163;0,000242615;4,12977E-05;7,88627E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;7,5300000000;0,000112717;0,000203797;4,12977E-05;7,69027E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;7,4200000000;0,000113826;0,000223206;0;7,77223E-05;6,46937E-05;5,19542E-05
0,0000000000;0,0000000000;0,0000000000;7,3000000000;7,47834E-05;0,000213502;0;8,16779E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;7,2200000000;8,49919E-05;0,000232911;0,000123893;8,33528E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;7,1200000000;0,000155296;0,000232911;0,000206489;9,31884E-05;7,78149E-05;6,24915E-05
0,0000000000;0,0000000000;0,0000000000;6,6200000000;0,000160058;0,000184388;0,000743359;0,000126009;6,4824E-05;5,20588E-05
0,0000000000;0,0000000000;0,0000000000;5,7100000000;9,68035E-05;0,000242615;0,000123893;0,000159685;7,79452E-05;6,25962E-05
4,1200000000;0,0000000000;4,6900000000;4,8200000000;0,000109723;0,00025232;0,00053687;0,000171196;6,06096E-05;4,86743E-05
37,5000000000;4,6300000000;32,8700000000;4,3400000000;0,000108497;0,000281434;0,000123893;0,000180176;7,36439E-05;5,91419E-05
71,1800000000;9,7300000000;61,4400000000;3,9000000000;0,000199478;0,000242615;4,12977E-05;0,000174011;6,29992E-05;5,05934E-05
77,3800000000;15,3400000000;62,0300000000;3,4700000000;5,51681E-05;0,000203797;0;0,000176506;7,60335E-05;6,1061E-05
76,2200000000;13,0300000000;63,2000000000;2,9600000000;4,69636E-05;0,000242615;0;0,000172301;6,2782E-05;5,04189E-05
58,9500000000;13,6000000000;45,3500000000;2,7100000000;4,74351E-05;0,000213502;0;0,000173726;7,59032E-05;6,09563E-05
48,8000000000;6,4000000000;42,4000000000;2,7100000000;4,56433E-05;0,000262025;0;0,000170626;6,50413E-05;5,22333E-05
16,0200000000;0,0500000000;15,9700000000;2,5300000000;6,70269E-05;0,00025232;4,12977E-05;0,000168095;7,82928E-05;6,28754E-05
0,0000000000;0,0000000000;0,0000000000;1,6300000000;0,000114816;0,000300843;4,12977E-05;0,000169521;6,74309E-05;5,41524E-05
0,0000000000;0,0000000000;0,0000000000;0,5200000000;7,23787E-05;0,000271729;0,000165191;0,000171481;8,04652E-05;6,462E-05
0,0000000000;0,0000000000;0,0000000000;-0,5000000000;0,000111374;0,000262025;0,000289084;0,00013809;6,74309E-05;5,41524E-05
0,0000000000;0,0000000000;0,0000000000;-1,4200000000;0,000202684;0,00025232;0,000165191;0,000129644;8,03783E-05;6,45502E-05
0,0000000000;0,0000000000;0,0000000000;-2,0200000000;0,000218834;0,000155274;0;0,000120379;6,74309E-05;5,41524E-05
0,0000000000;0,0000000000;0,0000000000;-2,3000000000;0,000202259;0,000145569;8,25954E-05;0,000108334;7,82928E-05;6,28754E-05
0,0000000000;0,0000000000;0,0000000000;-2,4000000000;0,000228948;0,000203797;0,000165191;8,69877E-05;6,51716E-05;5,2338E-05
0,0000000000;0,0000000000;0,0000000000;-2,4100000000;0,000231942;0,000242615;0;8,1963E-05;7,79452E-05;6,25962E-05
0,0000000000;0,0000000000;0,0000000000;-2,3500000000;0,000171163;0,000242615;4,12977E-05;8,22125E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-2,2500000000;0,000112717;0,000203797;4,12977E-05;8,05376E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-2,0700000000;0,000113826;0,000223206;0;8,08227E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-1,9400000000;7,47834E-05;0,000213502;0;8,08227E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-1,6200000000;8,49919E-05;0,000232911;0,000123893;8,05376E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-1,4400000000;0,000155296;0,000232911;0,000206489;9,14779E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-1,3700000000;0,000160058;0,000184388;0,000743359;0,000122624;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-1,3300000000;9,68035E-05;0,000242615;0,000123893;0,00015801;7,49473E-05;6,01887E-05
2,8000000000;0,0000000000;3,2100000000;-1,1800000000;0,000109723;0,00025232;0,00053687;0,000171766;0,000174269;0,000139952
18,4200000000;1,6800000000;16,7400000000;-0,7300000000;0,000108497;0,000281434;0,000123893;0,000178501;0,000211199;0,00016961
42,6000000000;4,1800000000;38,4200000000;-0,1900000000;0,000199478;0,000242615;4,12977E-05;0,000180996;0,000268029;0,000215249
39,5000000000;4,9600000000;34,5400000000;0,1600000000;5,51681E-05;0,000203797;0;0,000177931;0,000280716;0,000225437
40,5300000000;5,5200000000;35,0000000000;0,3800000000;4,69636E-05;0,000242615;0;0,000174011;0,000199164;0,000159945
36,0800000000;4,9900000000;31,0800000000;0,5300000000;4,74351E-05;0,000213502;0;0,000170911;0,000211199;0,00016961
24,2300000000;2,8600000000;21,3700000000;0,5100000000;4,56433E-05;0,000262025;0;0,00016977;0,000268377;0,000215528
10,3800000000;0,0000000000;10,3700000000;0,3700000000;6,70269E-05;0,00025232;4,12977E-05;0,000165565;0,00028241;0,000226798
0,0000000000;0,0000000000;0,0000000000;0,6100000000;0,000114816;0,000300843;4,12977E-05;0,00016193;8,58093E-05;0,000164551
0,0000000000;0,0000000000;0,0000000000;0,6100000000;7,23787E-05;0,000271729;0,000165191;0,00016585;7,49473E-05;0,000156072
0,0000000000;0,0000000000;0,0000000000;0,6100000000;0,000111374;0,000262025;0,000289084;0,000136379;6,1913E-05;0,000145883
0,0000000000;0,0000000000;0,0000000000;0,6900000000;0,000202684;0,00025232;0,000165191;0,000132744;7,49473E-05;0,000157188
0,0000000000;0,0000000000;0,0000000000;0,8300000000;0,000218834;0,000155274;0;0,000118419;6,1913E-05;0,000147
0,0000000000;0,0000000000;0,0000000000;0,9700000000;0,000202259;0,000145569;8,25954E-05;0,000105518;7,49473E-05;0,000157991
0,0000000000;0,0000000000;0,0000000000;0,9800000000;0,000228948;0,000203797;0,000165191;8,55979E-05;6,1913E-05;0,000147802
0,0000000000;0,0000000000;0,0000000000;0,9300000000;0,000231942;0,000242615;0;8,16779E-05;7,49473E-05;0,000158828
0,0000000000;0,0000000000;0,0000000000;0,9100000000;9,24098E-05;0,00017082;0;8,16779E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;0,8800000000;8,09184E-05;0,000160468;0;8,05376E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;0,8300000000;0,00006823;0,000181173;0;8,11078E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;0,7000000000;0,00006823;0,00018635;0;8,44576E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;0,5600000000;6,55966E-05;0,000155291;0;8,75579E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;0,4300000000;6,87088E-05;0,00018635;0;9,65382E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;0,2400000000;6,72724E-05;0,000181173;0;0,000125724;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-0,0400000000;7,54121E-05;0,000175997;0;0,00015491;7,49473E-05;6,01887E-05
3,3800000000;0,0000000000;3,8600000000;-0,3300000000;0,000146754;0,000201879;0;0,00016585;0,000181047;0,000145395
24,2700000000;2,7200000000;21,5600000000;-0,4600000000;0,000147951;0,000248466;0,001659537;0,000171766;0,000217977;0,000175053
46,3300000000;6,8400000000;39,4900000000;-0,4300000000;0,00018051;0,000248466;0;0,000173441;0,000274459;0,000220413
61,5300000000;12,3900000000;49,1400000000;-0,2800000000;0,000174286;0,000238113;0,001161676;0,000174261;0,000287146;0,000230601
26,2700000000;3,7900000000;22,4800000000;-0,1400000000;0,000221927;0,000217408;0,000331907;0,000176791;0,000204595;0,000164306
29,4200000000;4,3600000000;25,0700000000;-0,1700000000;0,000444812;0,000238113;0,000165954;0,000170626;0,000216978;0,000174251
24,2500000000;2,8600000000;21,3900000000;-0,4100000000;0,000158246;0,000232937;0;0,000164461;0,00027346;0,00021961
10,0700000000;0,0000000000;10,0700000000;-0,9400000000;0,000475934;0,000222584;0;0,0001594;0,000286494;0,000230078
0,0000000000;0,0000000000;0,0000000000;-1,4100000000;0,000065836;0,000222584;0;0,0001563;8,58093E-05;0,000167551
0,0000000000;0,0000000000;0,0000000000;-1,5900000000;5,43446E-05;0,000212231;0;0,00015801;7,49473E-05;0,000159073
0,0000000000;0,0000000000;0,0000000000;-1,8500000000;5,31476E-05;0,000227761;0;0,000129929;6,1913E-05;0,000148605
0,0000000000;0,0000000000;0,0000000000;-2,0800000000;9,24098E-05;0,000201879;0,000331907;0,000122374;7,49473E-05;0,000159352
0,0000000000;0,0000000000;0,0000000000;-2,0700000000;0,000381849;0,000258819;0,000663815;0,000123764;6,1913E-05;0,000148884
0,0000000000;0,0000000000;0,0000000000;-2,2700000000;0,000251853;0,000217408;0,000165954;0,000105804;7,49473E-05;0,000159352
0,0000000000;0,0000000000;0,0000000000;-2,6600000000;0,000119702;0,000227761;0;8,3923E-05;6,1913E-05;0,000148884
0,0000000000;0,0000000000;0,0000000000;-3,1700000000;0,00006823;0,000207055;0;8,22125E-05;7,49473E-05;0,000160433
0,0000000000;0,0000000000;0,0000000000;-3,5700000000;0,000171163;0,000242615;4,12977E-05;8,1963E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-4,1400000000;0,000112717;0,000203797;4,12977E-05;8,16779E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-4,5000000000;0,000113826;0,000223206;0;8,16779E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-4,6500000000;7,47834E-05;0,000213502;0;8,13928E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-4,7200000000;8,49919E-05;0,000232911;0,000123893;8,1963E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-4,7600000000;0,000155296;0,000232911;0,000206489;8,30677E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-4,8500000000;0,000160058;0,000184388;0,000743359;8,53128E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-4,5900000000;9,68035E-05;0,000242615;0,000123893;8,24976E-05;7,49473E-05;6,01887E-05
4,6800000000;0,0000000000;6,0100000000;-4,1800000000;0,000109723;0,00025232;0,00053687;8,36379E-05;0,000180047;0,000144592
39,7200000000;10,3500000000;29,3700000000;-3,2900000000;0,000108497;0,000281434;0,000123893;8,92328E-05;0,00021663;0,000173971
74,6500000000;25,5600000000;49,0900000000;-2,3700000000;0,000199478;0,000242615;4,12977E-05;9,03731E-05;0,000272417;0,000218773
100,4500000000;37,7400000000;62,7100000000;-1,6200000000;5,51681E-05;0,000203797;0;8,84132E-05;0,000285799;0,000229519
79,0300000000;22,3200000000;56,7100000000;-1,0900000000;4,69636E-05;0,000242615;0;9,09433E-05;0,000202901;0,000162946
69,3500000000;13,7100000000;55,6400000000;-0,8600000000;4,74351E-05;0,000213502;0;8,9803E-05;0,000215935;0,000173413
50,9000000000;9,5900000000;41,3100000000;-1,1100000000;4,56433E-05;0,000262025;0;9,14779E-05;0,000274112;0,000220134
16,5500000000;0,7800000000;15,7700000000;-2,1100000000;6,70269E-05;0,00025232;4,12977E-05;9,62531E-05;0,000287146;0,000230601
0,0000000000;0,0000000000;0,0000000000;-2,8500000000;0,000114816;0,000300843;4,12977E-05;9,48633E-05;8,58093E-05;0,000168075
0,0000000000;0,0000000000;0,0000000000;-2,7600000000;7,23787E-05;0,000271729;0,000165191;9,73935E-05;7,49473E-05;0,00015991
0,0000000000;0,0000000000;0,0000000000;-2,8000000000;0,000111374;0,000262025;0,000289084;8,9803E-05;6,1913E-05;0,000149966
0,0000000000;0,0000000000;0,0000000000;-3,0300000000;0,000202684;0,00025232;0,000165191;8,9803E-05;7,49473E-05;0,000161271
0,0000000000;0,0000000000;0,0000000000;-3,4900000000;0,000218834;0,000155274;0;9,00881E-05;6,1913E-05;0,000151082
0,0000000000;0,0000000000;0,0000000000;-4,0600000000;0,000202259;0,000145569;8,25954E-05;8,89477E-05;7,49473E-05;0,000161829
0,0000000000;0,0000000000;0,0000000000;-4,9500000000;0,000228948;0,000203797;0,000165191;8,16779E-05;6,1913E-05;0,000151606
0,0000000000;0,0000000000;0,0000000000;-6,5900000000;0,000231942;0,000242615;0;7,85776E-05;7,49473E-05;0,000162073
0,0000000000;0,0000000000;0,0000000000;-7,9500000000;0,000171163;0,000242615;4,12977E-05;7,9718E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-8,6900000000;0,000112717;0,000203797;4,12977E-05;7,99674E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-8,9900000000;0,000113826;0,000223206;0;7,91478E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-9,0900000000;7,47834E-05;0,000213502;0;7,91478E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-9,0800000000;8,49919E-05;0,000232911;0,000123893;7,94329E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-9,1000000000;0,000155296;0,000232911;0,000206489;8,08227E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-9,2200000000;0,000160058;0,000184388;0,000743359;8,27827E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-9,3300000000;9,68035E-05;0,000242615;0,000123893;8,05376E-05;7,49473E-05;6,01887E-05
7,9500000000;0,0000000000;10,4200000000;-9,2900000000;0,000109723;0,00025232;0,00053687;7,32322E-05;0,000183436;0,000147314
78,8200000000;39,8700000000;38,9500000000;-8,3000000000;0,000108497;0,000281434;0,000123893;7,35173E-05;0,000219324;0,000176135
162,4800000000;99,4500000000;63,0300000000;-7,2100000000;0,000199478;0,000242615;4,12977E-05;7,38024E-05;0,000275155;0,000220971
218,5500000000;154,2000000000;64,3500000000;-6,3600000000;5,51681E-05;0,000203797;0;7,29827E-05;0,000287494;0,00023088
235,0000000000;170,4700000000;64,5300000000;-5,6200000000;4,69636E-05;0,000242615;0;7,35173E-05;0,000204595;0,000164306
199,8000000000;137,7700000000;62,0300000000;-5,2000000000;4,74351E-05;0,000213502;0;7,46576E-05;0,000217326;0,00017453
128,3000000000;75,1100000000;53,1900000000;-5,2600000000;4,56433E-05;0,000262025;0;7,9718E-05;0,000273808;0,000219889
41,4500000000;16,1100000000;25,3400000000;-6,4300000000;6,70269E-05;0,00025232;4,12977E-05;8,53128E-05;0,000287146;0,000230601
0,0000000000;0,0000000000;0,0000000000;-7,9400000000;0,000114816;0,000300843;4,12977E-05;8,30677E-05;8,58093E-05;0,000168075
0,0000000000;0,0000000000;0,0000000000;-8,4300000000;7,23787E-05;0,000271729;0,000165191;8,89477E-05;7,49473E-05;0,00015991
0,0000000000;0,0000000000;0,0000000000;-8,9100000000;0,000111374;0,000262025;0,000289084;8,75579E-05;6,1913E-05;0,000149721
0,0000000000;0,0000000000;0,0000000000;-9,4500000000;0,000202684;0,00025232;0,000165191;8,16779E-05;7,49473E-05;0,000160189
0,0000000000;0,0000000000;0,0000000000;-10,0100000000;0,000218834;0,000155274;0;8,16779E-05;6,1913E-05;0,000149721
0,0000000000;0,0000000000;0,0000000000;-10,5600000000;0,000202259;0,000145569;8,25954E-05;8,24976E-05;7,49473E-05;0,000160433
0,0000000000;0,0000000000;0,0000000000;-11,0200000000;0,000228948;0,000203797;0,000165191;7,94329E-05;6,1913E-05;0,000149442
0,0000000000;0,0000000000;0,0000000000;-11,3900000000;0,000231942;0,000242615;0;7,91478E-05;7,49473E-05;0,000159631
0,0000000000;0,0000000000;0,0000000000;-11,7100000000;0,000171163;0,000242615;4,12977E-05;7,91478E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-11,9600000000;0,000112717;0,000203797;4,12977E-05;8,02525E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-12,1600000000;0,000113826;0,000223206;0;7,99674E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-12,3100000000;7,47834E-05;0,000213502;0;8,27827E-05;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-12,4600000000;8,49919E-05;0,000232911;0,000123893;8,69877E-05;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-12,5800000000;0,000155296;0,000232911;0,000206489;0,000103558;7,49473E-05;6,01887E-05
0,0000000000;0,0000000000;0,0000000000;-12,6600000000;0,000160058;0,000184388;0,000743359;0,000128539;6,1913E-05;4,97211E-05
0,0000000000;0,0000000000;0,0000000000;-12,7900000000;9,68035E-05;0,000242615;0,000123893;0,00015883;7,49473E-05;6,01887E-05
8,5500000000;0,0000000000;10,0700000000;-12,5900000000;0,000109723;0,00025232;0,00053687;0,00016585;0,000180047;0,000144592
82,1200000000;41,4000000000;40,7200000000;-11,3500000000;0,000108497;0,000281434;0,000123893;0,000182421;0,000215935;0,000173413
169,0000000000;114,1000000000;54,9000000000;-9,5700000000;0,000199478;0,000242615;4,12977E-05;0,000181566;0,000271766;0,000218249
228,0000000000;175,9400000000;52,0600000000;-7,6200000000;5,51681E-05;0,000203797;0;0,000179891;0,000283105;0,000227356
